id,listing_url,host_id,host_name,host_identity_verified,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms_text,beds,price,has_availability,review_scores_rating,instant_bookable
32192372,https://www.airbnb.com/rooms/32192372,42618840,Vacasa Kauai,t,Koloa-Poipu,Kauai,21.87008,-159.44669,Entire home,Entire home/apt,16,8.5 baths,15,$1900.00,t,5,t
8152655,https://www.airbnb.com/rooms/8152655,42618840,Vacasa Kauai,t,Koloa-Poipu,Kauai,21.870657,-159.448166,Entire condo,Entire home/apt,2,1.5 baths,1,$374.00,t,4.47,t
23291683,https://www.airbnb.com/rooms/23291683,42618840,Vacasa Kauai,t,Koloa-Poipu,Kauai,21.87562,-159.4564,Entire condo,Entire home/apt,4,1 bath,2,$256.00,t,4.62,t
54276868,https://www.airbnb.com/rooms/54276868,303747123,Wailani,t,Koloa-Poipu,Kauai,21.87418,-159.4556,Entire home,Entire home/apt,10,4 baths,5,$6890.00,t,4.33,t
53560822,https://www.airbnb.com/rooms/53560822,433739267,Chris,t,Koloa-Poipu,Kauai,21.87369919,-159.4485168,Entire condo,Entire home/apt,4,1 bath,2,$379.00,t,5,t
54016072,https://www.airbnb.com/rooms/54016072,303747123,Wailani,t,Koloa-Poipu,Kauai,21.88409,-159.46289,Entire home,Entire home/apt,10,4.5 baths,5,$1961.00,t,5,t
3705754,https://www.airbnb.com/rooms/3705754,18895963,Lance,f,Koloa-Poipu,Kauai,21.87485,-159.45104,Entire home,Entire home/apt,10,2 baths,5,$1050.00,t,4.78,f
37213211,https://www.airbnb.com/rooms/37213211,101401250,Parrish Kauai,t,Koloa-Poipu,Kauai,21.87244,-159.44951,Entire rental unit,Entire home/apt,2,1 bath,1,$246.00,t,4.86,t
40797715,https://www.airbnb.com/rooms/40797715,303747123,Wailani,t,Koloa-Poipu,Kauai,21.883815,-159.465672,Entire home,Entire home/apt,8,3.5 baths,4,$1590.00,t,5,t
8151740,https://www.airbnb.com/rooms/8151740,42618840,Vacasa Kauai,t,Koloa-Poipu,Kauai,21.873955,-159.448242,Entire rental unit,Entire home/apt,6,2 baths,4,$298.00,t,4.73,t
580644771418768229,https://www.airbnb.com/rooms/580644771418768229,291677983,Legacy Vacations Hawai’i,t,Koloa-Poipu,Kauai,21.88872,-159.47357,Entire home,Entire home/apt,10,3.5 baths,7,$1164.00,t,5,t
736109110509909064,https://www.airbnb.com/rooms/736109110509909064,6521227,Rico & Cinzia,t,Koloa-Poipu,Kauai,21.87489,-159.45194,Entire rental unit,Entire home/apt,4,1 bath,2,$478.00,t,5,f
14917617,https://www.airbnb.com/rooms/14917617,22410913,Faye,f,Koloa-Poipu,Kauai,21.9353,-159.51131,Entire home,Entire home/apt,4,2 baths,2,$350.00,t,4.91,f
47787739,https://www.airbnb.com/rooms/47787739,6577215,Deani,t,Koloa-Poipu,Kauai,21.87982,-159.47081,Entire home,Entire home/apt,4,2.5 baths,1,$850.00,t,5,t
49732163,https://www.airbnb.com/rooms/49732163,303747123,Wailani,t,Koloa-Poipu,Kauai,21.89022,-159.4742,Entire home,Entire home/apt,8,4.5 baths,5,$2544.00,t,5,t
772474162682981191,https://www.airbnb.com/rooms/772474162682981191,231330348,Destination Residences,t,Koloa-Poipu,Kauai,21.88933,-159.47466,Entire home,Entire home/apt,10,4 baths,7,$1999.00,t,5,t
747929963739334557,https://www.airbnb.com/rooms/747929963739334557,231330348,Destination Residences,t,Koloa-Poipu,Kauai,21.88866,-159.4726,Entire home,Entire home/apt,8,3.5 baths,5,$1999.00,t,5,t
751397454959194421,https://www.airbnb.com/rooms/751397454959194421,23783347,David,t,Koloa-Poipu,Kauai,21.8918,-159.47669,Entire villa,Entire home/apt,10,5 baths,5,$3131.00,t,5,f
8131854,https://www.airbnb.com/rooms/8131854,42618840,Vacasa Kauai,t,Koloa-Poipu,Kauai,21.88079,-159.4744,Entire rental unit,Entire home/apt,4,1 bath,2,$349.00,t,4.75,t
648466117349221508,https://www.airbnb.com/rooms/648466117349221508,303747123,Wailani,t,Koloa-Poipu,Kauai,21.889701,-159.475281,Entire home,Entire home/apt,10,4.5 baths,7,$3089.00,t,5,t
902922401203061635,https://www.airbnb.com/rooms/902922401203061635,303747123,Wailani,t,Koloa-Poipu,Kauai,21.88758,-159.47246,Entire home,Entire home/apt,10,4.5 baths,6,$2499.00,t,5,t
46853503,https://www.airbnb.com/rooms/46853503,262533084,Casa,t,Koloa-Poipu,Kauai,21.88461,-159.45781,Entire condo,Entire home/apt,6,2 baths,4,$360.00,t,4.88,t
17014698,https://www.airbnb.com/rooms/17014698,42618840,Vacasa Kauai,t,Koloa-Poipu,Kauai,21.88461,-159.45782,Entire condo,Entire home/apt,6,3 baths,4,$349.00,t,4.81,t
34905638,https://www.airbnb.com/rooms/34905638,42618840,Vacasa Kauai,t,Koloa-Poipu,Kauai,21.88423028,-159.4590829,Entire rental unit,Entire home/apt,6,2.5 baths,4,$391.00,t,4.89,t
18633285,https://www.airbnb.com/rooms/18633285,42618840,Vacasa Kauai,t,Koloa-Poipu,Kauai,21.884588,-159.457916,Entire condo,Entire home/apt,8,2.5 baths,5,$364.00,t,4.8,t
24084706,https://www.airbnb.com/rooms/24084706,42618840,Vacasa Kauai,t,Koloa-Poipu,Kauai,21.89291,-159.46126,Entire home,Entire home/apt,8,3.5 baths,5,$460.00,t,4.85,t
39326115,https://www.airbnb.com/rooms/39326115,302041902,Erika,f,Koloa-Poipu,Kauai,21.8855,-159.45737,Entire condo,Entire home/apt,6,3 baths,4,$349.00,t,4.99,t
712157340651727294,https://www.airbnb.com/rooms/712157340651727294,303747123,Wailani,t,Koloa-Poipu,Kauai,21.88479,-159.46242,Entire home,Entire home/apt,8,3.5 baths,5,$1552.00,t,5,t
711646248666224270,https://www.airbnb.com/rooms/711646248666224270,478727116,Janice,t,Koloa-Poipu,Kauai,21.88535,-159.45682,Entire condo,Entire home/apt,8,3.5 baths,6,$659.00,t,5,t
25239186,https://www.airbnb.com/rooms/25239186,7308528,Giselle,t,Koloa-Poipu,Kauai,21.88513,-159.46427,Entire home,Entire home/apt,6,2 baths,3,$680.00,t,4.99,t
22001227,https://www.airbnb.com/rooms/22001227,9357495,Tiana,t,Koloa-Poipu,Kauai,21.87505,-159.446,Entire home,Entire home/apt,8,3 baths,5,$1209.00,t,4.96,t
913848584832514077,https://www.airbnb.com/rooms/913848584832514077,520040289,Shaun,t,Koloa-Poipu,Kauai,21.87771015,-159.4578633,Entire rental unit,Entire home/apt,4,1 bath,2,$185.00,t,4.8,f
36762541,https://www.airbnb.com/rooms/36762541,1810326,Ed,f,Koloa-Poipu,Kauai,21.88928,-159.46325,Entire home,Entire home/apt,6,3 baths,3,$1049.00,t,5,f
19221752,https://www.airbnb.com/rooms/19221752,66818469,NingGulari,t,Koloa-Poipu,Kauai,21.88645,-159.46218,Entire home,Entire home/apt,13,4.5 baths,7,$1389.00,t,4.97,t
2042570,https://www.airbnb.com/rooms/2042570,10474728,Barry & Melinda,f,Koloa-Poipu,Kauai,21.87214,-159.44276,Entire rental unit,Entire home/apt,6,2 baths,3,$393.00,t,4.75,f
40797705,https://www.airbnb.com/rooms/40797705,303747123,Wailani,t,Koloa-Poipu,Kauai,21.883815,-159.465672,Entire home,Entire home/apt,2,1 bath,1,$477.00,t,5,t
37213912,https://www.airbnb.com/rooms/37213912,101401250,Parrish Kauai,t,Koloa-Poipu,Kauai,21.88121,-159.46865,Entire rental unit,Entire home/apt,4,2 baths,2,$262.00,t,4.87,t
28438178,https://www.airbnb.com/rooms/28438178,42618840,Vacasa Kauai,t,Koloa-Poipu,Kauai,21.88379,-159.45696,Entire condo,Entire home/apt,8,2.5 baths,5,$474.00,t,4.9,t
48585318,https://www.airbnb.com/rooms/48585318,42618840,Vacasa Kauai,t,Koloa-Poipu,Kauai,21.88394019,-159.4589838,Entire condo,Entire home/apt,6,3 baths,3,$323.00,t,4.82,t
37250117,https://www.airbnb.com/rooms/37250117,42618840,Vacasa Kauai,t,Koloa-Poipu,Kauai,21.88379588,-159.4583436,Entire condo,Entire home/apt,6,2.5 baths,4,$369.00,t,4.74,t
22698532,https://www.airbnb.com/rooms/22698532,461037,Crystal,t,Koloa-Poipu,Kauai,21.87504,-159.44314,Entire home,Entire home/apt,16,5 baths,10,$2104.00,t,3.67,f
12006664,https://www.airbnb.com/rooms/12006664,42618840,Vacasa Kauai,t,Koloa-Poipu,Kauai,21.877817,-159.460541,Entire rental unit,Entire home/apt,4,1 bath,2,$271.00,t,4.76,t
50578241,https://www.airbnb.com/rooms/50578241,303747123,Wailani,t,Koloa-Poipu,Kauai,21.877251,-159.465526,Entire home,Entire home/apt,6,3 baths,3,$1060.00,t,4.95,t
20152493,https://www.airbnb.com/rooms/20152493,110028763,Rochelle,t,Koloa-Poipu,Kauai,21.87711,-159.46007,Entire condo,Entire home/apt,6,2 baths,4,$700.00,t,4.81,t
41618941,https://www.airbnb.com/rooms/41618941,101401250,Parrish Kauai,t,Koloa-Poipu,Kauai,21.88087,-159.47119,Entire home,Entire home/apt,6,3 baths,3,$315.00,t,4,t
41930661,https://www.airbnb.com/rooms/41930661,101401250,Parrish Kauai,t,Koloa-Poipu,Kauai,21.87975,-159.46861,Entire condo,Entire home/apt,5,2.5 baths,2,$551.00,t,4.8,t
49450354,https://www.airbnb.com/rooms/49450354,51247710,Taejo,t,Koloa-Poipu,Kauai,21.873346,-159.448364,Entire condo,Entire home/apt,4,1 bath,2,$395.00,t,5,t
37748016,https://www.airbnb.com/rooms/37748016,285402550,Dominika & Tim,f,Koloa-Poipu,Kauai,21.87417,-159.44745,Entire condo,Entire home/apt,6,3 baths,4,$1042.00,t,4.99,t
8104669,https://www.airbnb.com/rooms/8104669,42618840,Vacasa Kauai,t,Koloa-Poipu,Kauai,21.870657,-159.448166,Entire condo,Entire home/apt,6,2 baths,4,$576.00,t,4.87,t
8132190,https://www.airbnb.com/rooms/8132190,42618840,Vacasa Kauai,t,Koloa-Poipu,Kauai,21.880762,-159.475021,Entire rental unit,Entire home/apt,2,1 bath,1,$325.00,t,4.88,t
34389504,https://www.airbnb.com/rooms/34389504,69123721,Heather,f,Koloa-Poipu,Kauai,21.88136,-159.47335,Entire condo,Entire home/apt,4,2 baths,2,$475.00,t,5,t
15974447,https://www.airbnb.com/rooms/15974447,42618840,Vacasa Kauai,t,Koloa-Poipu,Kauai,21.882126,-159.467712,Entire rental unit,Entire home/apt,4,1 bath,2,$255.00,t,4.73,t
40137909,https://www.airbnb.com/rooms/40137909,42618840,Vacasa Kauai,t,Koloa-Poipu,Kauai,21.88156,-159.47586,Entire rental unit,Entire home/apt,4,1 bath,2,$352.00,t,4.89,t
51130100,https://www.airbnb.com/rooms/51130100,8942366,Jodee,t,Koloa-Poipu,Kauai,21.87443,-159.44369,Entire condo,Entire home/apt,6,2 baths,4,$556.00,t,5,t
52570725,https://www.airbnb.com/rooms/52570725,303747123,Wailani,t,Koloa-Poipu,Kauai,21.87443,-159.44372,Entire home,Entire home/apt,6,3 baths,3,$1272.00,t,4.91,t
49800322,https://www.airbnb.com/rooms/49800322,14900725,Platinum Vacations,t,Koloa-Poipu,Kauai,21.88397,-159.45857,Entire condo,Entire home/apt,4,2.5 baths,2,$375.00,t,4.81,f
49507194,https://www.airbnb.com/rooms/49507194,235963648,Stephanie,f,Koloa-Poipu,Kauai,21.881887,-159.474396,Entire condo,Entire home/apt,2,1 bath,1,$230.00,t,4.9,f
31980327,https://www.airbnb.com/rooms/31980327,42618840,Vacasa Kauai,t,Koloa-Poipu,Kauai,21.87011,-159.44565,Entire home,Entire home/apt,16,4.5 baths,10,$954.00,t,4.7,t
41932375,https://www.airbnb.com/rooms/41932375,145038404,Trevor,t,Koloa-Poipu,Kauai,21.88416,-159.46793,Entire condo,Entire home/apt,2,1 bath,1,$190.00,t,5,f
41929383,https://www.airbnb.com/rooms/41929383,101401250,Parrish Kauai,t,Koloa-Poipu,Kauai,21.8817,-159.46862,Entire condo,Entire home/apt,4,2 baths,2,$309.00,t,4.83,t
35667152,https://www.airbnb.com/rooms/35667152,145038404,Trevor,t,Koloa-Poipu,Kauai,21.88211,-159.47433,Entire condo,Entire home/apt,2,1.5 baths,1,$169.00,t,4.81,f
49274561,https://www.airbnb.com/rooms/49274561,152523079,Kristen,t,Koloa-Poipu,Kauai,21.88257,-159.46887,Entire condo,Entire home/apt,4,1 bath,2,$279.00,t,4.78,t
8088728,https://www.airbnb.com/rooms/8088728,42618840,Vacasa Kauai,t,Koloa-Poipu,Kauai,21.87398,-159.444679,Entire home,Entire home/apt,13,3 baths,7,$671.00,t,4.73,t
25353611,https://www.airbnb.com/rooms/25353611,14900725,Platinum Vacations,t,Koloa-Poipu,Kauai,21.87734,-159.46382,Entire condo,Entire home/apt,4,2 baths,1,$343.00,t,4.9,t
52066211,https://www.airbnb.com/rooms/52066211,6521227,Rico & Cinzia,t,Koloa-Poipu,Kauai,21.86954,-159.44506,Entire rental unit,Entire home/apt,6,2 baths,4,$437.00,t,4.71,f
37213722,https://www.airbnb.com/rooms/37213722,101401250,Parrish Kauai,t,Koloa-Poipu,Kauai,21.87404,-159.44172,Entire rental unit,Entire home/apt,4,2 baths,2,$577.00,t,4.75,t
40981743,https://www.airbnb.com/rooms/40981743,35873058,Gordon,t,Koloa-Poipu,Kauai,21.87207,-159.44476,Entire condo,Entire home/apt,6,2 baths,4,$379.00,t,4.76,f
53779740,https://www.airbnb.com/rooms/53779740,101401250,Parrish Kauai,t,Koloa-Poipu,Kauai,21.87455,-159.44472,Entire home/apt,Entire home/apt,4,1.5 baths,2,$262.00,t,4.89,t
50372065,https://www.airbnb.com/rooms/50372065,101401250,Parrish Kauai,t,Koloa-Poipu,Kauai,21.87812,-159.46088,Entire home/apt,Entire home/apt,4,2 baths,3,$624.00,t,5,t
37213676,https://www.airbnb.com/rooms/37213676,101401250,Parrish Kauai,t,Koloa-Poipu,Kauai,21.8731,-159.44176,Entire condo,Entire home/apt,4,2 baths,1,$341.00,t,4.73,t
51068754,https://www.airbnb.com/rooms/51068754,119787821,Apryl Nicole,t,Koloa-Poipu,Kauai,21.876333,-159.4552,Entire condo,Entire home/apt,4,1 bath,2,$352.00,t,4.94,f
52475128,https://www.airbnb.com/rooms/52475128,424761025,Michael,t,Koloa-Poipu,Kauai,21.87286,-159.44771,Entire condo,Entire home/apt,4,1 bath,2,$357.00,t,4.92,f
51413325,https://www.airbnb.com/rooms/51413325,65678433,Katie,f,Koloa-Poipu,Kauai,21.87023,-159.44628,Entire condo,Entire home/apt,5,2 baths,4,$407.00,t,4.91,t
53905258,https://www.airbnb.com/rooms/53905258,144921940,Gabe,t,Koloa-Poipu,Kauai,21.87186,-159.44768,Entire home,Entire home/apt,12,5 baths,7,$1209.00,t,4.98,f
48701417,https://www.airbnb.com/rooms/48701417,6521227,Rico & Cinzia,t,Koloa-Poipu,Kauai,21.87525,-159.44571,Entire rental unit,Entire home/apt,6,2 baths,4,$410.00,t,4.9,f
41881960,https://www.airbnb.com/rooms/41881960,101401250,Parrish Kauai,t,Koloa-Poipu,Kauai,21.87616,-159.44585,Entire condo,Entire home/apt,4,2 baths,2,$309.00,t,4.85,t
51769604,https://www.airbnb.com/rooms/51769604,101401250,Parrish Kauai,t,Koloa-Poipu,Kauai,21.88276,-159.45638,Entire home/apt,Entire home/apt,4,2.5 baths,2,$315.00,t,5,t
19018852,https://www.airbnb.com/rooms/19018852,42618840,Vacasa Kauai,t,Koloa-Poipu,Kauai,21.870177,-159.446867,Entire home,Entire home/apt,14,4.5 baths,8,$911.00,t,4.65,t
26671099,https://www.airbnb.com/rooms/26671099,4938232,Pam,t,Koloa-Poipu,Kauai,21.8758,-159.44429,Entire home,Entire home/apt,6,2 baths,5,$449.00,t,4.9,f
41195512,https://www.airbnb.com/rooms/41195512,101401250,Parrish Kauai,t,Koloa-Poipu,Kauai,21.87876,-159.46438,Entire rental unit,Entire home/apt,4,2 baths,2,$341.00,t,4.4,t
16934316,https://www.airbnb.com/rooms/16934316,107979946,Castle Resorts And Hotels,t,Koloa-Poipu,Kauai,21.876774,-159.457489,Entire condo,Entire home/apt,4,1 bath,1,$396.00,t,4.5,t
16934310,https://www.airbnb.com/rooms/16934310,107979946,Castle Resorts And Hotels,t,Koloa-Poipu,Kauai,21.877,-159.4598,Entire condo,Entire home/apt,6,2 baths,3,$586.00,t,4.71,t
41911239,https://www.airbnb.com/rooms/41911239,101401250,Parrish Kauai,t,Koloa-Poipu,Kauai,21.88114,-159.46699,Entire condo,Entire home/apt,4,1 bath,1,$236.00,t,4.67,t
37213580,https://www.airbnb.com/rooms/37213580,101401250,Parrish Kauai,t,Koloa-Poipu,Kauai,21.87802,-159.46598,Entire rental unit,Entire home/apt,4,2 baths,2,$451.00,t,4.33,t
37359784,https://www.airbnb.com/rooms/37359784,47208806,Oceanfront Realty International,t,Koloa-Poipu,Kauai,21.88163,-159.47341,Entire condo,Entire home/apt,4,1 bath,2,$215.00,t,4.34,t
33716448,https://www.airbnb.com/rooms/33716448,246269569,Brian,f,Koloa-Poipu,Kauai,21.88587,-159.4635,Entire villa,Entire home/apt,16,5.5 baths,9,$2571.00,t,5,t
41196192,https://www.airbnb.com/rooms/41196192,101401250,Parrish Kauai,t,Koloa-Poipu,Kauai,21.87651,-159.46396,Entire rental unit,Entire home/apt,4,2 baths,2,$393.00,t,5,t
37938696,https://www.airbnb.com/rooms/37938696,47208806,Oceanfront Realty International,t,Koloa-Poipu,Kauai,21.86961,-159.44455,Entire condo,Entire home/apt,6,2 baths,4,$282.00,t,4.55,t
54402524,https://www.airbnb.com/rooms/54402524,119070668,Venture,t,Koloa-Poipu,Kauai,21.87187,-159.44193,Entire condo,Entire home/apt,6,2 baths,4,$315.00,t,4.82,f
45138277,https://www.airbnb.com/rooms/45138277,111808435,Vacasa,t,Koloa-Poipu,Kauai,21.88342,-159.45861,Entire condo,Entire home/apt,7,3 baths,5,$456.00,t,4.77,t
16934304,https://www.airbnb.com/rooms/16934304,107979946,Castle Resorts And Hotels,t,Koloa-Poipu,Kauai,21.877289,-159.459366,Entire condo,Entire home/apt,4,1 bath,2,$446.00,t,4.61,t
41194963,https://www.airbnb.com/rooms/41194963,101401250,Parrish Kauai,t,Koloa-Poipu,Kauai,21.87822,-159.46585,Entire condo,Entire home/apt,4,2 baths,3,$367.00,t,5,t
41817575,https://www.airbnb.com/rooms/41817575,101401250,Parrish Kauai,t,Koloa-Poipu,Kauai,21.87796,-159.46053,Entire condo,Entire home/apt,4,1 bath,2,$404.00,t,5,t
37970510,https://www.airbnb.com/rooms/37970510,47208806,Oceanfront Realty International,t,Koloa-Poipu,Kauai,21.87155,-159.44675,Entire condo,Entire home/apt,2,1 bath,1,$180.00,t,4.15,t
48213710,https://www.airbnb.com/rooms/48213710,152523079,Kristen,t,Koloa-Poipu,Kauai,21.88366,-159.45861,Entire condo,Entire home/apt,8,3 baths,5,$401.00,t,5,t
7605220,https://www.airbnb.com/rooms/7605220,39371115,PoipuBeach,t,Koloa-Poipu,Kauai,21.8705101,-159.4481354,Entire condo,Entire home/apt,4,2 baths,2,$844.00,t,4.76,t
16934309,https://www.airbnb.com/rooms/16934309,107979946,Castle Resorts And Hotels,t,Koloa-Poipu,Kauai,21.875694,-159.458145,Entire condo,Entire home/apt,4,1 bath,1,$446.00,t,4.7,t
16934281,https://www.airbnb.com/rooms/16934281,107979946,Castle Resorts And Hotels,t,Koloa-Poipu,Kauai,21.876406,-159.45488,Entire condo,Entire home/apt,4,1 bath,1,$345.00,t,4,t
5804485,https://www.airbnb.com/rooms/5804485,29404854,Leslie,f,Koloa-Poipu,Kauai,21.88288,-159.47353,Entire rental unit,Entire home/apt,3,1 bath,2,$169.00,t,4.26,t
41177134,https://www.airbnb.com/rooms/41177134,101401250,Parrish Kauai,t,Koloa-Poipu,Kauai,21.87787,-159.46573,Entire condo,Entire home/apt,6,3 baths,3,$519.00,t,4.4,t
49180383,https://www.airbnb.com/rooms/49180383,6521227,Rico & Cinzia,t,Koloa-Poipu,Kauai,21.87592,-159.44574,Entire rental unit,Entire home/apt,10,3 baths,11,$642.00,t,4.96,t
25535563,https://www.airbnb.com/rooms/25535563,111808435,Vacasa,t,Koloa-Poipu,Kauai,21.87467,-159.44814,Entire townhouse,Entire home/apt,6,2 baths,5,$237.00,t,4.62,t
452084,https://www.airbnb.com/rooms/452084,101401250,Parrish Kauai,t,Koloa-Poipu,Kauai,21.8707,-159.44489,Entire rental unit,Entire home/apt,4,2 baths,1,$446.00,t,4.71,t
50363997,https://www.airbnb.com/rooms/50363997,101401250,Parrish Kauai,t,Koloa-Poipu,Kauai,21.87643,-159.459,Entire home/apt,Entire home/apt,4,1 bath,1,$367.00,t,4.8,t
16934306,https://www.airbnb.com/rooms/16934306,107979946,Castle Resorts And Hotels,t,Koloa-Poipu,Kauai,21.877026,-159.457672,Entire condo,Entire home/apt,4,1 bath,1,$446.00,t,5,t
38373861,https://www.airbnb.com/rooms/38373861,107979946,Castle Resorts And Hotels,t,Koloa-Poipu,Kauai,21.876223,-159.457611,Entire condo,Entire home/apt,4,1 bath,1,$366.00,t,4.71,t
53432679,https://www.airbnb.com/rooms/53432679,107979946,Castle Resorts And Hotels,t,Koloa-Poipu,Kauai,21.87631,-159.45715,Entire condo,Entire home/apt,4,1 bath,1,$366.00,t,4.5,t
33882394,https://www.airbnb.com/rooms/33882394,432405658,Donna,f,Koloa-Poipu,Kauai,21.8769,-159.4591,Entire condo,Entire home/apt,4,1 bath,1,$489.00,t,5,f
53968849,https://www.airbnb.com/rooms/53968849,119070668,Venture,t,Koloa-Poipu,Kauai,21.87174,-159.44418,Entire condo,Entire home/apt,6,2 baths,3,$252.00,t,5,f
41525804,https://www.airbnb.com/rooms/41525804,101401250,Parrish Kauai,t,Koloa-Poipu,Kauai,21.8704,-159.44518,Entire condo,Entire home/apt,4,2 baths,2,$451.00,t,4.7,t
25934023,https://www.airbnb.com/rooms/25934023,111808435,Vacasa,t,Koloa-Poipu,Kauai,21.87426,-159.45092,Entire rental unit,Entire home/apt,4,2 baths,2,$209.00,t,4.77,t
12854505,https://www.airbnb.com/rooms/12854505,15421143,Belle Vie Estates,t,Koloa-Poipu,Kauai,21.87433,-159.44958,Entire townhouse,Entire home/apt,6,1 bath,3,$295.00,t,4.63,f
22028615,https://www.airbnb.com/rooms/22028615,28750357,Marsha,t,Koloa-Poipu,Kauai,21.87171,-159.4478,Entire condo,Entire home/apt,6,2.5 baths,4,$340.00,t,4.85,f
33777941,https://www.airbnb.com/rooms/33777941,129751035,John,f,Koloa-Poipu,Kauai,21.88222,-159.47537,Entire condo,Entire home/apt,4,1 bath,2,$135.00,t,4.83,t
41526725,https://www.airbnb.com/rooms/41526725,101401250,Parrish Kauai,t,Koloa-Poipu,Kauai,21.8728,-159.44407,Entire condo,Entire home/apt,4,2 baths,3,$341.00,t,5,t
53432673,https://www.airbnb.com/rooms/53432673,107979946,Castle Resorts And Hotels,t,Koloa-Poipu,Kauai,21.87633,-159.45736,Entire condo,Entire home/apt,4,1 bath,1,$366.00,t,5,t
29011887,https://www.airbnb.com/rooms/29011887,111808435,Vacasa,t,Koloa-Poipu,Kauai,21.91646,-159.52347,Entire home,Entire home/apt,6,2 baths,4,$393.00,t,4.77,t
37361222,https://www.airbnb.com/rooms/37361222,47208806,Oceanfront Realty International,t,Koloa-Poipu,Kauai,21.8815,-159.47328,Entire condo,Entire home/apt,4,1 bath,2,$237.00,t,4.59,t
16978404,https://www.airbnb.com/rooms/16978404,107979946,Castle Resorts And Hotels,t,Koloa-Poipu,Kauai,21.87525,-159.458466,Entire condo,Entire home/apt,4,2 baths,3,$988.00,t,5,t
19664593,https://www.airbnb.com/rooms/19664593,107979946,Castle Resorts And Hotels,t,Koloa-Poipu,Kauai,21.875158,-159.458344,Entire condo,Entire home/apt,4,2 baths,3,$988.00,t,4.67,t
39904457,https://www.airbnb.com/rooms/39904457,107979946,Castle Resorts And Hotels,t,Koloa-Poipu,Kauai,21.876005,-159.459457,Entire condo,Entire home/apt,6,2 baths,3,$586.00,t,4.5,t
19211012,https://www.airbnb.com/rooms/19211012,134321683,Robert,t,Koloa-Poipu,Kauai,21.88305,-159.47532,Entire condo,Entire home/apt,2,1 bath,1,$202.00,t,4.89,t
16067441,https://www.airbnb.com/rooms/16067441,39371115,PoipuBeach,t,Koloa-Poipu,Kauai,21.88491058,-159.4655914,Entire home,Entire home/apt,9,3.5 baths,6,$1325.00,t,4.81,t
37718527,https://www.airbnb.com/rooms/37718527,47208806,Oceanfront Realty International,t,Koloa-Poipu,Kauai,21.87322,-159.44525,Entire cabin,Entire home/apt,4,2 baths,3,$188.00,t,4.4,t
41530382,https://www.airbnb.com/rooms/41530382,101401250,Parrish Kauai,t,Koloa-Poipu,Kauai,21.87241,-159.44326,Entire condo,Entire home/apt,6,2 baths,3,$341.00,t,4.71,t
32631001,https://www.airbnb.com/rooms/32631001,120744692,Steve & Monique,t,Koloa-Poipu,Kauai,21.87321,-159.45036,Entire home,Entire home/apt,8,3 baths,5,$850.00,t,4.65,f
53432681,https://www.airbnb.com/rooms/53432681,107979946,Castle Resorts And Hotels,t,Koloa-Poipu,Kauai,21.87768,-159.45849,Entire condo,Entire home/apt,6,2 baths,3,$536.00,t,4.5,t
29040848,https://www.airbnb.com/rooms/29040848,107979946,Castle Resorts And Hotels,t,Koloa-Poipu,Kauai,21.878325,-159.460678,Entire condo,Entire home/apt,4,1 bath,2,$346.00,t,4.78,t
53826409,https://www.airbnb.com/rooms/53826409,101401250,Parrish Kauai,t,Koloa-Poipu,Kauai,21.87085,-159.44528,Entire home/apt,Entire home/apt,4,2 baths,3,$472.00,t,5,t
53432682,https://www.airbnb.com/rooms/53432682,107979946,Castle Resorts And Hotels,t,Koloa-Poipu,Kauai,21.87796,-159.459092,Entire condo,Entire home/apt,6,2 baths,3,$506.00,t,4,t
16934301,https://www.airbnb.com/rooms/16934301,107979946,Castle Resorts And Hotels,t,Koloa-Poipu,Kauai,21.87682,-159.458755,Entire condo,Entire home/apt,4,1 bath,1,$366.00,t,4.77,t
37309393,https://www.airbnb.com/rooms/37309393,107979946,Castle Resorts And Hotels,t,Koloa-Poipu,Kauai,21.877289,-159.457458,Entire condo,Entire home/apt,6,2 baths,3,$536.00,t,4.09,t
16934311,https://www.airbnb.com/rooms/16934311,107979946,Castle Resorts And Hotels,t,Koloa-Poipu,Kauai,21.877153,-159.459579,Entire condo,Entire home/apt,6,2 baths,3,$586.00,t,4.13,t
53432678,https://www.airbnb.com/rooms/53432678,107979946,Castle Resorts And Hotels,t,Koloa-Poipu,Kauai,21.87688,-159.458767,Entire condo,Entire home/apt,4,1 bath,1,$366.00,t,5,t
41921168,https://www.airbnb.com/rooms/41921168,107979946,Castle Resorts And Hotels,t,Koloa-Poipu,Kauai,21.876331,-159.457413,Entire condo,Entire home/apt,6,2 baths,3,$586.00,t,5,t
16934307,https://www.airbnb.com/rooms/16934307,107979946,Castle Resorts And Hotels,t,Koloa-Poipu,Kauai,21.87636,-159.458,Entire condo,Entire home/apt,4,1 bath,1,$446.00,t,5,t
53432638,https://www.airbnb.com/rooms/53432638,107979946,Castle Resorts And Hotels,t,Koloa-Poipu,Kauai,21.87594,-159.45916,Entire condo,Entire home/apt,4,1 bath,1,$666.00,t,5,t
51616182,https://www.airbnb.com/rooms/51616182,6521227,Rico & Cinzia,t,Koloa-Poipu,Kauai,21.86969,-159.44465,Entire home,Entire home/apt,8,3.5 baths,3,$464.00,t,4.9,f
